sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
1528,933,590,16388,-301,-176,29
1529,401,1198,16216,-25,-116,84
1530,492,1903,16123,-61,-126,30
1531,1139,1197,16308,-310,-156,0
1532,896,537,16481,-262,-156,38
1533,230,1226,16201,0,-122,76
1534,595,1876,16110,-70,-122,32
1535,1228,1140,16309,-312,-174,-10
1536,931,540,16476,-234,-176,20
1537,175,1341,16243,0,-119,55
1538,559,1819,16098,-93,-125,18
1539,1295,1072,16357,-364,-144,7
1540,866,530,16413,-224,-182,37
1541,189,1408,16198,27,-127,49
1542,485,1800,16053,-79,-119,22
1543,1253,1008,16389,-309,-169,9
1544,875,630,16492,-209,-137,40
1545,218,1457,16090,47,-117,47
1546,644,1812,16081,-118,-137,11
1547,1159,921,16377,-330,-173,7
1548,766,688,16405,-193,-169,49
1549,229,1462,16229,-3,-128,42
1550,742,1775,16041,-143,-142,0
1551,1183,823,16451,-342,-160,-7
1552,585,742,16384,-190,-125,55
1553,248,1480,16157,-25,-104,50
1554,837,1769,16188,-110,-132,0
1555,1232,848,16453,-310,-176,22
1556,574,771,16373,-162,-129,58
1557,170,1579,16149,-9,-110,53
1558,919,1625,16182,-185,-148,9
1559,1229,818,16432,-304,-164,3
1560,587,782,16337,-117,-138,51
1561,165,1725,16064,-11,-138,46
1562,806,1545,16219,-217,-126,20
1563,1229,811,16419,-327,-143,32
1564,531,847,16327,-127,-109,55
1565,251,1740,16093,4,-113,47
1566,823,1527,16193,-222,-179,-6
1567,1169,631,16457,-322,-180,-7
1568,518,932,16401,-83,-98,56
1569,273,1779,16024,-12,-93,45
1570,942,1465,16236,-232,-161,-9
1571,1076,551,16471,-321,-182,5
1572,475,961,16281,-87,-133,72
1573,374,1807,16155,-22,-108,51
1574,1040,1498,16161,-249,-155,2
1575,1068,593,16478,-315,-175,35
1576,311,1015,16293,-62,-115,79
1577,391,1832,16053,-41,-99,50
1578,1102,1399,16325,-300,-156,-11
1579,1066,594,16433,-292,-165,22
1580,300,1018,16265,-59,-148,61
1581,331,1818,16017,-29,-110,26
1582,1185,1330,16321,-297,-152,14
1583,1042,520,16535,-285,-158,24
1584,313,1141,16285,-38,-119,71
1585,359,1793,16082,-43,-128,52
1586,1084,1316,16284,-286,-155,-10
1587,1013,533,16496,-283,-151,36
1588,263,1185,16228,-24,-124,43
1589,461,1820,16109,-55,-100,26
1590,1053,1168,16294,-300,-148,-7
1591,920,642,16415,-260,-148,20
1592,332,1282,16303,-22,-120,56
1593,546,1833,16119,-107,-131,23
1594,1137,1055,16345,-318,-181,-22
1595,795,675,16399,-227,-163,32
1596,232,1319,16218,2,-99,58
1597,614,1807,16157,-89,-149,45
1598,1223,991,16335,-342,-174,9
1599,792,622,16442,-224,-155,37
1600,129,1438,16153,-5,-128,36
1601,683,1726,16090,-123,-115,15
1602,1259,939,16481,-313,-163,14
1603,770,661,16403,-197,-148,53
1604,145,1533,16122,5,-79,60
1605,641,1735,16086,-151,-113,-3
1606,1321,887,16406,-341,-166,-1
1607,713,647,16449,-194,-156,37
1608,188,1639,16114,8,-120,52
1609,666,1722,16137,-163,-138,38
1610,1152,787,16451,-347,-150,10
1611,699,675,16428,-162,-133,57
1612,224,1618,16118,37,-102,37
1613,822,1780,16111,-165,-147,5
1614,1133,739,16446,-353,-151,24
1615,601,731,16364,-166,-116,65
1616,299,1544,16206,27,-128,45
1617,860,1773,16126,-123,-169,15
1618,1175,703,16440,-360,-188,21
1619,467,758,16306,-154,-149,58
1620,244,1656,16125,5,-109,44
1621,976,1616,16231,-227,-129,-1
1622,1180,763,16355,-325,-167,23
1623,499,826,16314,-104,-145,65
1624,198,1742,16045,-18,-115,46
1625,1008,1464,16214,-220,-150,12
1626,1217,730,16459,-324,-169,20
1627,486,919,16283,-131,-98,51
1628,259,1772,16108,-15,-121,43
1629,975,1403,16220,-253,-159,-9
1630,1155,633,16455,-314,-150,17
1631,373,1040,16333,-84,-107,58
1632,341,1844,16046,-38,-114,39
1633,972,1281,16286,-276,-167,1
1634,1016,539,16502,-310,-152,38
1635,407,1117,16254,-32,-120,60
1636,410,1834,16071,-45,-116,3
1637,1131,1334,16242,-288,-169,-13
1638,992,506,16504,-275,-191,11
1639,286,1149,16273,-34,-114,43
1640,519,1912,16088,-50,-124,33
1641,1117,1267,16285,-304,-162,12
1642,949,561,16426,-268,-150,38
1643,218,1198,16207,-44,-127,62
1644,425,1921,16020,-71,-102,20
1645,1221,1207,16384,-330,-177,-14
1646,936,565,16408,-267,-177,39
1647,224,1299,16250,-16,-135,67
1648,481,1810,16037,-59,-103,7
1649,1228,1184,16267,-331,-161,-6
1650,951,575,16502,-246,-137,58
1651,244,1389,16176,1,-117,55
1652,560,1751,16120,-97,-134,25
1653,1132,1024,16372,-327,-160,5
1654,860,611,16437,-243,-113,39
1655,241,1387,16235,1,-96,49
1656,656,1766,16061,-115,-135,23
1657,1153,908,16381,-329,-164,23
1658,715,687,16425,-178,-141,42
1659,260,1446,16169,21,-115,56
1660,758,1784,16177,-143,-134,28
1661,1234,836,16437,-358,-175,5
1662,647,714,16420,-178,-135,47
1663,167,1559,16114,22,-118,53
1664,856,1686,16195,-146,-124,14
1665,1236,823,16437,-343,-174,10
1666,649,732,16399,-136,-141,62
1667,160,1712,16065,-9,-117,64
1668,829,1576,16205,-206,-155,-2
1669,1302,729,16492,-330,-182,7
1670,602,822,16348,-134,-138,51
1671,259,1778,16098,7,-110,45
1672,818,1547,16183,-214,-147,-3
1673,1236,619,16448,-351,-171,2
1674,566,845,16413,-108,-134,41
1675,234,1797,16051,10,-118,35
1676,884,1586,16153,-223,-145,11
1677,1105,599,16478,-352,-166,23
1678,477,874,16323,-94,-109,47
1679,328,1813,16152,5,-135,41
1680,1025,1578,16150,-242,-157,9
1681,1074,567,16472,-330,-187,35
1682,379,902,16295,-61,-139,70
1683,403,1812,16098,-25,-125,33
1684,1078,1440,16286,-284,-170,0
1685,1105,612,16455,-327,-158,7
1686,266,1026,16230,-64,-112,40
1687,314,1820,16045,-47,-116,27
1688,1181,1378,16248,-298,-191,-9
1689,1029,620,16468,-312,-169,18
1690,323,1155,16253,-47,-141,53
1691,379,1726,16087,-52,-119,45
1692,1115,1266,16314,-295,-138,9
1693,1057,617,16479,-274,-162,44
1694,324,1194,16203,-47,-118,55
1695,408,1767,16131,-73,-123,33
1696,1041,1192,16309,-294,-177,8
1697,925,581,16478,-249,-164,54
1698,299,1265,16296,-47,-125,57
1699,552,1862,16041,-91,-127,21
1700,1125,1047,16367,-303,-174,-11
1701,829,652,16401,-219,-150,42
1702,300,1286,16219,-10,-124,62
1703,626,1855,16158,-105,-132,36
1704,1211,1013,16329,-341,-175,13
1705,792,604,16454,-223,-152,58
1706,163,1392,16158,3,-115,72
1707,700,1825,16099,-108,-157,13
1708,1246,1002,16441,-349,-174,20
1709,813,605,16414,-214,-142,53
1710,163,1508,16139,30,-95,65
1711,658,1779,16106,-122,-123,21
1712,1327,903,16411,-343,-156,4
1713,704,634,16450,-221,-148,51
1714,177,1581,16115,11,-123,49
1715,670,1708,16106,-159,-139,18
1716,1209,805,16458,-346,-179,13
1717,751,686,16436,-175,-129,50
1718,218,1641,16103,22,-99,52
1719,770,1787,16096,-164,-142,4
1720,1138,744,16397,-386,-157,20
1721,588,729,16382,-160,-121,69
1722,307,1616,16216,17,-125,43
1723,905,1760,16101,-174,-170,2
1724,1202,717,16478,-363,-171,17
1725,496,784,16327,-117,-132,83
1726,265,1662,16110,34,-105,54
1727,1017,1648,16210,-211,-149,-5
1728,1220,756,16357,-338,-161,8
1729,456,864,16345,-121,-130,75
1730,164,1703,16136,-10,-114,52
1731,1014,1490,16210,-233,-134,6
1732,1174,712,16474,-327,-135,30
1733,446,958,16291,-102,-108,45
1734,251,1743,16112,-10,-93,24
1735,962,1385,16228,-255,-124,11
1736,1209,658,16478,-317,-170,16
1737,407,1065,16336,-65,-154,58
1738,399,1784,16070,-49,-113,41
1739,967,1314,16261,-257,-152,31
1740,1031,590,16499,-292,-141,31
1741,389,1089,16266,-71,-97,64
1742,400,1815,16076,-43,-142,45
1743,1101,1270,16292,-271,-187,5
1744,933,625,16452,-246,-148,22
1745,323,1136,16254,-39,-104,56
1746,528,1849,16158,-65,-127,30
1747,1142,1194,16293,-306,-159,9
1748,939,666,16473,-256,-155,37
1749,212,1292,16191,-36,-135,75
1750,506,1840,16073,-81,-130,43
1751,1220,1107,16446,-333,-173,-9
1752,905,584,16444,-238,-153,33
1753,205,1380,16224,14,-93,61
1754,473,1795,16092,-78,-121,28
1755,1225,1083,16381,-316,-184,20
1756,888,533,16517,-238,-154,68
1757,237,1463,16155,-5,-110,63
1758,542,1885,16080,-98,-147,25
1759,1143,948,16395,-345,-154,5
1760,846,522,16470,-217,-143,43
1761,231,1462,16208,23,-114,53
1762,721,1900,16032,-125,-143,25
1763,1154,852,16393,-358,-186,28
1764,647,570,16430,-186,-160,61
1765,253,1463,16187,30,-121,65
1766,731,1820,16136,-134,-166,23
1767,1190,843,16417,-323,-187,11
1768,578,694,16387,-163,-150,38
1769,217,1554,16155,25,-112,39
1770,894,1736,16199,-159,-176,6
1771,1212,875,16404,-333,-188,18
1772,616,729,16392,-166,-115,65
1773,145,1574,16136,-3,-105,51
1774,841,1573,16195,-194,-155,15
1775,1208,853,16462,-326,-176,19
1776,563,808,16312,-159,-102,57
1777,193,1710,16117,8,-96,51
1778,795,1450,16201,-221,-146,15
1779,1229,787,16370,-314,-169,6
1780,543,870,16360,-89,-123,67
1781,267,1740,16054,-5,-132,49
1782,865,1460,16248,-230,-154,-6
1783,1098,610,16453,-325,-153,3
1784,526,968,16319,-84,-96,60
1785,370,1815,16159,-27,-92,45
1786,1009,1439,16180,-283,-128,23
1787,1095,579,16483,-318,-169,32
1788,353,993,16313,-41,-123,57
1789,376,1893,16017,-30,-93,59
1790,1036,1392,16291,-281,-181,-21
1791,1051,546,16493,-305,-173,4
1792,296,1081,16233,-34,-106,74
1793,357,1824,16064,-12,-112,41
1794,1173,1388,16296,-290,-163,-3
1795,1067,571,16487,-321,-177,47
1796,329,1114,16240,-32,-139,71
1797,346,1839,16045,-29,-120,57
1798,1112,1319,16319,-303,-184,-4
1799,1039,531,16519,-309,-170,18
1800,254,1161,16188,-27,-118,61
1801,408,1834,16105,-22,-135,35
1802,1010,1220,16297,-288,-169,11
1803,945,576,16456,-271,-166,30
1804,345,1223,16279,-37,-124,69
1805,521,1842,16056,-77,-137,30
1806,1169,1127,16308,-322,-176,22
1807,851,603,16429,-260,-142,51
1808,302,1300,16202,-17,-106,59
1809,619,1838,16188,-100,-137,32
1810,1201,1069,16304,-318,-184,3
1811,813,643,16429,-230,-139,48
1812,173,1384,16206,-21,-95,67
1813,702,1773,16112,-111,-120,19
1814,1250,991,16426,-323,-160,-1
1815,805,742,16425,-214,-159,48
1816,158,1456,16180,-17,-117,36
1817,640,1649,16132,-137,-118,20
1818,1304,959,16397,-328,-159,18
1819,740,709,16429,-185,-148,59
1820,190,1539,16119,7,-116,45
1821,669,1649,16137,-163,-143,15
1822,1206,805,16438,-329,-127,5
1823,731,757,16422,-182,-123,60
1824,201,1661,16102,5,-100,65
1825,785,1712,16147,-172,-136,21
1826,1099,675,16497,-358,-181,-8
1827,577,743,16390,-148,-122,59
1828,285,1682,16207,-7,-101,62
1829,887,1736,16080,-212,-155,8
1830,1189,699,16530,-350,-180,1
1831,480,738,16390,-103,-105,56
1832,274,1711,16129,35,-95,59
1833,1001,1703,16250,-225,-159,13
1834,1206,688,16422,-372,-168,5
1835,435,801,16409,-119,-131,68
1836,189,1727,16087,15,-105,47
1837,998,1542,16201,-235,-136,-19
1838,1152,704,16491,-300,-181,18
1839,447,841,16368,-118,-131,73
1840,224,1759,16033,-5,-104,34
1841,961,1471,16276,-231,-153,-13
1842,1172,646,16495,-331,-176,15
1843,392,1002,16303,-105,-116,67
1844,361,1827,16128,-29,-101,45
1845,978,1364,16283,-276,-170,17
1846,1027,592,16485,-288,-153,24
1847,425,1064,16300,-40,-115,70
1848,392,1782,16106,-59,-116,43
1849,1073,1301,16308,-265,-172,-12
1850,962,579,16449,-273,-158,34
1851,308,1167,16201,-48,-139,55
1852,551,1798,16172,-36,-139,18
1853,1150,1269,16288,-277,-179,13
1854,943,596,16482,-284,-157,34
1855,244,1223,16236,-37,-126,60
1856,542,1823,16072,-56,-119,39
1857,1211,1143,16361,-311,-174,-4
1858,922,582,16375,-251,-162,18
1859,177,1317,16224,-8,-122,66
1860,436,1824,16089,-102,-118,41
1861,1241,1050,16345,-326,-173,0
1862,890,571,16478,-226,-146,31
1863,209,1446,16080,4,-118,58
1864,574,1810,16063,-120,-136,12
1865,1154,980,16386,-348,-174,14
1866,871,555,16495,-203,-159,56
1867,255,1456,16199,31,-121,73
1868,725,1849,16078,-130,-117,39
1869,1199,878,16365,-344,-170,8
1870,667,599,16431,-207,-158,44
1871,243,1473,16196,16,-98,54
1872,776,1868,16118,-139,-148,16
1873,1204,822,16436,-363,-175,12
1874,575,664,16362,-159,-145,68
1875,183,1488,16170,-8,-94,56
1876,887,1722,16208,-173,-154,15
1877,1231,842,16345,-321,-163,7
1878,578,739,16440,-145,-143,40
1879,156,1652,16124,-6,-136,74
1880,903,1600,16171,-208,-147,8
1881,1244,793,16429,-313,-177,12
1882,556,817,16304,-147,-126,76
1883,195,1716,16130,-9,-97,60
1884,810,1473,16271,-213,-159,4
1885,1211,709,16406,-316,-196,21
1886,510,905,16341,-125,-118,80
1887,258,1764,16045,-20,-126,64
1888,896,1455,16221,-226,-164,8
1889,1117,611,16476,-303,-181,21
1890,486,989,16326,-56,-111,67
1891,369,1808,16107,-10,-86,30
1892,1081,1468,16168,-273,-142,-3
1893,1075,592,16450,-315,-195,25
1894,401,964,16336,-70,-138,69
1895,435,1873,16085,-35,-118,46
1896,1084,1344,16309,-277,-164,1
1897,1039,589,16464,-290,-192,18
1898,239,1064,16218,-63,-119,52
1899,390,1849,16083,-37,-108,57
1900,1179,1340,16320,-300,-143,17
1901,1021,543,16445,-292,-165,33
1902,319,1169,16283,-23,-140,54
1903,398,1914,16015,-39,-104,36
1904,1147,1241,16308,-326,-162,5
1905,1019,499,16546,-275,-159,25
1906,255,1204,16184,-10,-97,54
1907,401,1822,16084,-66,-100,35
1908,1082,1204,16261,-329,-167,-1
1909,967,570,16477,-275,-158,18
1910,275,1287,16357,-17,-107,51
1911,569,1888,16030,-82,-139,20
1912,1170,1107,16307,-345,-156,19
1913,791,591,16448,-240,-158,49
1914,283,1265,16223,-7,-117,56
1915,659,1822,16145,-95,-145,36
1916,1223,1065,16340,-319,-168,19
1917,760,644,16420,-219,-157,31
1918,182,1375,16177,-16,-129,34
1919,769,1766,16099,-138,-144,16
1920,1245,956,16424,-330,-167,20
1921,770,716,16383,-199,-145,62
1922,173,1573,16086,-9,-98,70
1923,742,1652,16185,-159,-125,6
1924,1242,902,16457,-310,-148,1
1925,639,694,16377,-176,-120,54
1926,208,1641,16083,0,-117,50
1927,728,1632,16118,-164,-150,19
1928,1213,829,16427,-324,-159,0
1929,680,744,16400,-143,-142,47
1930,239,1705,16056,37,-105,58
1931,862,1636,16164,-189,-159,18
1932,1096,729,16469,-362,-166,11
1933,549,803,16358,-154,-125,72
1934,266,1681,16181,12,-142,51
1935,925,1636,16136,-216,-158,9
1936,1161,654,16488,-347,-174,15
1937,442,838,16311,-109,-129,38
1938,324,1732,16082,19,-109,46
1939,1037,1550,16258,-206,-161,11
1940,1208,669,16431,-316,-176,24
1941,398,900,16359,-98,-121,70
1942,194,1810,16052,10,-139,46
1943,1065,1465,16226,-252,-179,3
1944,1142,624,16484,-322,-168,31
1945,381,937,16273,-58,-107,76
1946,243,1844,16086,-19,-101,35
1947,1003,1418,16275,-268,-160,-5
1948,1119,578,16451,-317,-179,27
1949,372,1083,16265,-65,-111,55
1950,374,1833,16101,-8,-135,31
1951,1034,1313,16260,-226,-192,9
1952,984,528,16441,-306,-168,35
1953,381,1120,16314,-43,-98,73
1954,435,1834,16098,-69,-124,34
1955,1120,1258,16302,-275,-165,-2
1956,904,620,16448,-268,-162,32
1957,298,1138,16236,-48,-123,39
1958,559,1824,16138,-63,-149,8
1959,1155,1237,16249,-281,-185,10
1960,907,636,16462,-256,-154,27
1961,209,1239,16195,-8,-120,49
1962,567,1831,16074,-58,-117,39
1963,1260,1156,16364,-315,-169,-3
1964,911,572,16427,-262,-171,28
1965,208,1359,16220,-29,-97,68
1966,482,1779,16096,-104,-114,40
1967,1237,1072,16380,-316,-175,12
1968,825,572,16465,-234,-152,63
1969,184,1400,16141,14,-117,78
1970,573,1789,16091,-99,-158,37
1971,1179,940,16380,-306,-183,9
1972,831,620,16441,-195,-146,41
1973,227,1488,16163,-7,-128,51
1974,689,1809,16062,-139,-133,28
1975,1180,826,16405,-344,-155,9
1976,691,657,16421,-192,-152,55
1977,274,1480,16166,12,-109,64
1978,788,1818,16104,-143,-122,33
1979,1180,812,16462,-344,-177,26
1980,596,689,16390,-163,-127,55
1981,215,1578,16123,1,-105,38
1982,841,1775,16216,-177,-146,16
1983,1203,810,16397,-352,-192,13
1984,567,679,16423,-157,-141,47
1985,134,1696,16110,35,-106,61
1986,872,1614,16175,-199,-147,8
1987,1261,775,16447,-366,-191,6
1988,635,780,16336,-146,-149,62
1989,218,1690,16171,25,-137,69
1990,800,1576,16211,-179,-144,-8
1991,1266,743,16439,-323,-141,9
1992,540,805,16388,-104,-138,58
1993,216,1703,16122,5,-119,52
1994,859,1503,16181,-225,-152,8
1995,1121,715,16424,-327,-157,22
1996,548,919,16348,-90,-132,39
1997,302,1766,16135,-14,-113,43
1998,995,1570,16162,-239,-142,-9
1999,1103,616,16462,-320,-153,21
2000,445,937,16331,-81,-123,72
2001,374,1799,16151,-17,-131,63
2002,1047,1397,16273,-264,-158,9
2003,1085,651,16477,-307,-174,25
2004,275,1017,16260,-42,-146,67
2005,332,1808,16040,-14,-121,41
2006,1159,1310,16335,-275,-139,4
2007,1079,648,16466,-279,-146,21
2008,309,1143,16306,-59,-109,71
2009,328,1859,16016,-33,-131,33
2010,1125,1204,16305,-294,-185,-18
2011,1071,537,16574,-275,-167,27
2012,286,1305,16163,23,-129,69
2013,410,1859,16119,-45,-130,22
2014,1057,1146,16358,-316,-169,4
2015,983,524,16462,-280,-168,43
2016,307,1244,16222,-6,-124,56
2017,492,1899,16034,-59,-114,28
2018,1122,1085,16335,-318,-185,2
2019,876,504,16500,-274,-139,33
2020,319,1228,16258,-4,-117,51
2021,556,1894,16108,-68,-122,19
2022,1211,1107,16323,-336,-147,8
2023,846,598,16439,-225,-153,43
2024,237,1307,16199,-27,-115,61
2025,681,1846,16088,-108,-135,36
2026,1230,1020,16327,-319,-180,9
2027,822,597,16429,-207,-141,31
2028,121,1406,16178,-6,-104,67
2029,614,1747,16133,-111,-122,39
2030,1299,959,16390,-319,-161,11
2031,738,680,16379,-195,-171,41
2032,187,1519,16162,24,-120,44
2033,622,1665,16115,-129,-138,18
2034,1235,941,16386,-338,-176,28
2035,738,700,16480,-169,-126,53
2036,255,1611,16045,21,-121,22
2037,745,1660,16148,-172,-147,4
2038,1112,778,16426,-310,-153,15
2039,639,799,16325,-133,-115,59
2040,229,1564,16184,-4,-122,50
2041,815,1709,16129,-170,-148,8
2042,1144,749,16451,-325,-191,10
2043,540,839,16316,-120,-136,51
2044,325,1697,16103,2,-85,53
2045,950,1597,16260,-233,-153,8
2046,1211,734,16429,-328,-167,22
2047,511,786,16343,-111,-136,67
2048,211,1785,16057,13,-107,66
2049,1003,1534,16202,-257,-157,1
2050,1183,643,16517,-338,-179,26
2051,484,842,16345,-90,-126,78
2052,175,1831,16046,6,-126,32
2053,944,1521,16223,-267,-156,1
2054,1243,580,16481,-331,-177,54
2055,434,918,16295,-90,-99,74
2056,295,1853,16066,-9,-109,21
2057,887,1406,16219,-283,-161,-5
2058,1076,534,16481,-335,-145,26
2059,454,972,16363,-56,-110,67
2060,349,1817,16058,-33,-126,11
2061,1076,1362,16239,-262,-143,-4
2062,1004,555,16482,-303,-147,29
2063,337,1064,16262,-42,-108,68
2064,451,1818,16132,-33,-111,40
2065,1102,1287,16248,-280,-164,24
2066,978,568,16503,-278,-172,13
2067,229,1126,16213,-38,-106,52
2068,475,1793,16051,-68,-106,38
2069,1216,1281,16392,-286,-173,-7
2070,975,653,16405,-251,-153,34
2071,246,1214,16268,-49,-105,78
2072,436,1773,16088,-70,-130,30
2073,1237,1188,16295,-283,-158,4
2074,903,593,16455,-236,-142,39
2075,226,1328,16181,-23,-130,63
2076,503,1742,16073,-90,-144,38
2077,1163,1055,16351,-328,-178,-4
2078,935,572,16461,-252,-158,36
2079,192,1424,16176,11,-116,47
2080,602,1821,16091,-107,-118,17
2081,1147,950,16348,-310,-175,20
2082,763,638,16395,-202,-159,45
2083,283,1422,16213,-1,-107,71
2084,660,1848,16051,-134,-145,11
2085,1206,839,16451,-354,-192,5
2086,644,651,16386,-194,-162,74
2087,192,1453,16117,1,-114,49
2088,837,1785,16181,-153,-158,20
2089,1201,854,16396,-355,-193,17
2090,648,641,16474,-176,-156,55
2091,118,1593,16124,49,-99,45
2092,867,1679,16156,-163,-130,6
2093,1287,876,16471,-349,-164,9
2094,642,757,16319,-145,-140,61
2095,193,1652,16122,23,-108,58
2096,795,1584,16194,-197,-162,2
2097,1294,818,16414,-335,-166,12
2098,560,821,16366,-137,-125,55
2099,198,1642,16082,-25,-132,62
2100,825,1510,16180,-199,-164,9
2101,1159,726,16428,-300,-170,5
2102,580,881,16296,-113,-123,56
2103,281,1724,16124,-10,-123,66
2104,920,1519,16161,-211,-166,14
2105,1107,595,16464,-315,-176,2
2106,445,927,16314,-95,-110,58
2107,356,1749,16154,-10,-110,48
2108,1023,1411,16208,-225,-168,3
2109,1100,647,16443,-293,-166,29
2110,298,999,16237,-92,-130,63
2111,322,1818,16067,-22,-111,48
2112,1144,1310,16343,-255,-148,10
2113,1105,605,16400,-297,-169,13
2114,359,1125,16264,-59,-114,63
2115,307,1824,16033,-42,-122,41
2116,1150,1246,16307,-276,-157,-2
2117,1060,530,16529,-293,-163,24
2118,336,1179,16188,-40,-118,63
2119,337,1899,16037,-53,-117,59
2120,1042,1231,16287,-302,-167,-6
2121,1075,465,16466,-287,-168,29
2122,334,1208,16286,-2,-116,61
2123,479,1936,16002,-50,-130,28
2124,1075,1164,16345,-335,-171,5
2125,888,485,16483,-291,-164,26
2126,345,1201,16252,-3,-117,53
2127,514,1927,16063,-35,-121,44
2128,1156,1155,16265,-324,-166,19
2129,839,531,16468,-262,-167,30
2130,221,1266,16222,6,-116,61
2131,695,1819,16124,-73,-128,36
2132,1224,1144,16281,-324,-154,12
2133,823,629,16457,-229,-160,24
2134,156,1419,16166,8,-116,55
2135,643,1716,16102,-108,-134,32
2136,1316,1032,16399,-306,-173,21
2137,760,664,16344,-174,-157,40
2138,136,1467,16162,11,-112,21
2139,619,1676,16110,-132,-149,2
2140,1237,948,16407,-318,-148,12
2141,703,747,16449,-192,-136,51
2142,204,1577,16101,-15,-125,50
2143,728,1692,16169,-187,-156,20
2144,1118,780,16438,-327,-175,20
2145,674,781,16361,-156,-148,47
2146,261,1553,16183,-16,-127,52
2147,818,1676,16119,-189,-163,20
2148,1170,700,16460,-334,-159,28
2149,521,807,16329,-123,-130,69
2150,276,1686,16096,19,-117,50
2151,898,1647,16229,-210,-179,0
2152,1218,721,16454,-332,-186,3
2153,475,785,16330,-110,-112,62
2154,166,1741,16122,36,-130,50
2155,1018,1579,16247,-222,-165,12
2156,1208,727,16444,-318,-152,27
2157,458,885,16357,-82,-138,56
2158,235,1805,16056,12,-102,31
2159,976,1495,16209,-247,-137,-6
2160,1199,570,16530,-331,-179,16
2161,388,968,16278,-63,-124,67
2162,312,1868,16052,-4,-105,50
2163,940,1391,16223,-271,-167,25
2164,1116,563,16452,-319,-186,21
2165,442,1002,16342,-91,-130,59
2166,396,1813,16005,-59,-110,47
2167,1025,1377,16304,-281,-167,-13
2168,974,547,16468,-313,-181,23
2169,357,1059,16245,-71,-119,65
2170,461,1835,16159,-29,-93,27
2171,1099,1327,16219,-234,-156,7
2172,908,629,16463,-267,-166,30
2173,232,1228,16209,-47,-124,71
2174,571,1775,16093,-69,-105,19
2175,1174,1246,16350,-287,-150,-4
2176,988,735,16402,-248,-144,23
2177,256,1240,16242,-60,-93,68
2178,461,1746,16118,-87,-106,26
2179,1252,1177,16341,-291,-169,-3
2180,917,629,16479,-230,-169,45
2181,230,1398,16196,-8,-113,62
2182,466,1789,16096,-104,-116,13
2183,1173,1011,16360,-340,-165,-4
2184,890,559,16488,-252,-157,35
2185,176,1446,16147,-30,-119,73
2186,628,1837,16081,-139,-132,28
2187,1175,923,16378,-325,-167,4
2188,759,650,16471,-205,-152,41
2189,289,1490,16224,10,-117,70
2190,743,1837,16063,-144,-119,30
2191,1197,801,16416,-334,-151,20
2192,635,670,16428,-158,-148,46
2193,203,1554,16105,11,-118,53
2194,829,1781,16137,-171,-140,11
2195,1233,816,16430,-353,-160,20
2196,597,661,16459,-174,-138,54
2197,127,1618,16149,19,-124,34
2198,878,1737,16143,-184,-144,-3
2199,1261,772,16443,-348,-182,-12
2200,613,747,16354,-131,-143,46
2201,167,1685,16126,23,-117,67
2202,794,1621,16170,-168,-182,3
2203,1302,723,16432,-344,-176,8
2204,537,763,16380,-136,-148,37
2205,220,1691,16103,6,-124,35
2206,849,1616,16139,-177,-151,0
2207,1151,692,16484,-346,-164,16
2208,522,840,16348,-104,-122,58
2209,252,1736,16133,13,-117,40
2210,943,1493,16180,-208,-166,3
2211,1096,656,16420,-315,-159,19
2212,450,913,16310,-86,-115,58
2213,388,1765,16135,-6,-116,54
2214,1046,1430,16237,-236,-171,26
2215,1069,612,16481,-299,-177,34
2216,263,1029,16275,-61,-130,72
2217,351,1767,16083,-32,-117,42
2218,1129,1346,16335,-279,-173,-12
2219,1057,645,16380,-266,-164,14
2220,312,1106,16276,-38,-100,75
2221,375,1761,16087,-37,-117,42
2222,1173,1264,16293,-303,-161,-7
2223,1035,633,16475,-299,-152,33
2224,284,1243,16155,-65,-121,69
2225,407,1721,16127,-93,-136,35
2226,1073,1135,16332,-314,-177,3
2227,966,569,16423,-273,-138,45
2228,229,1317,16243,-22,-108,69
2229,509,1834,16040,-96,-140,37
2230,1099,1055,16319,-308,-191,12
2231,853,626,16425,-232,-166,24
2232,298,1382,16249,-1,-104,54
2233,581,1899,16131,-125,-132,14
2234,1199,972,16328,-347,-189,9
2235,792,595,16461,-186,-151,58
2236,206,1417,16197,18,-97,67
2237,715,1870,16079,-142,-135,26
2238,1214,951,16390,-343,-177,4
2239,740,580,16492,-191,-170,41
2240,102,1539,16127,49,-120,58
2241,706,1811,16092,-146,-113,19
2242,1261,921,16412,-350,-157,-3
2243,716,645,16395,-191,-140,48
2244,210,1573,16157,27,-115,49
2245,689,1693,16088,-154,-150,14
2246,1242,863,16414,-337,-151,17
2247,675,672,16437,-152,-138,40
2248,234,1622,16068,11,-105,58
2249,771,1733,16159,-159,-141,6
2250,1145,736,16441,-335,-154,10
2251,639,732,16380,-146,-116,46
2252,252,1641,16179,-3,-109,42
2253,862,1699,16087,-190,-148,24
2254,1148,724,16428,-360,-164,17
2255,489,807,16374,-116,-126,74
2256,298,1663,16140,13,-109,55
2257,935,1585,16225,-218,-171,8
2258,1188,732,16422,-306,-189,33
2259,467,869,16334,-102,-116,64
2260,212,1741,16062,6,-130,47
2261,1042,1491,16263,-228,-182,23
2262,1150,672,16463,-326,-164,3
2263,411,908,16361,-100,-132,58
2264,232,1831,16057,5,-125,48
2265,991,1419,16271,-265,-133,-11
