sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
2177,595,1182,16323,-172,-136,39
2178,589,1189,16323,-134,-124,37
2179,609,1186,16306,-156,-109,30
2180,597,1159,16283,-180,-117,49
2181,578,1172,16299,-165,-106,62
2182,576,1205,16291,-171,-141,42
2183,632,1169,16305,-160,-124,43
2184,614,1190,16316,-154,-122,52
2185,608,1187,16275,-161,-107,29
2186,597,1164,16284,-172,-131,35
2187,616,1183,16274,-164,-131,48
2188,603,1163,16298,-151,-102,45
2189,592,1182,16262,-166,-134,16
2190,594,1191,16288,-161,-121,12
2191,610,1197,16329,-173,-98,28
2192,616,1177,16279,-150,-104,29
2193,596,1196,16289,-133,-128,19
2194,592,1183,16317,-171,-123,36
2195,615,1199,16294,-188,-123,24
2196,595,1199,16310,-166,-116,22
2197,609,1167,16294,-170,-95,25
2198,634,1166,16318,-171,-115,37
2199,608,1205,16333,-157,-124,41
2200,616,1193,16291,-163,-119,32
2201,595,1178,16282,-156,-104,21
2202,586,1210,16287,-149,-87,30
2203,610,1195,16305,-179,-109,35
2204,610,1182,16256,-147,-145,15
2205,613,1188,16276,-165,-132,38
2206,603,1185,16320,-193,-145,9
2207,629,1173,16244,-181,-143,-4
2208,594,1184,16281,-156,-133,31
2209,582,1202,16339,-154,-121,45
2210,588,1198,16312,-165,-105,26
2211,580,1216,16261,-159,-104,22
2212,587,1200,16309,-143,-126,41
2213,618,1199,16315,-140,-118,48
2214,613,1174,16311,-165,-109,44
2215,613,1208,16301,-181,-118,41
2216,601,1172,16274,-143,-113,45
2217,638,1185,16290,-151,-139,36
2218,595,1179,16317,-156,-127,19
2219,595,1173,16260,-161,-114,6
2220,617,1202,16262,-178,-119,23
2221,604,1192,16301,-191,-119,18
2222,581,1193,16294,-157,-103,31
2223,584,1180,16282,-151,-131,21
2224,634,1181,16278,-155,-118,19
2225,605,1181,16291,-133,-105,24
2226,574,1199,16338,-157,-101,26
2227,615,1177,16307,-147,-119,36
2228,596,1182,16251,-140,-114,29
2229,599,1187,16258,-154,-139,40
2230,594,1207,16279,-182,-123,31
2231,616,1211,16313,-178,-113,7
2232,600,1197,16285,-159,-111,39
2233,621,1189,16317,-177,-123,35
2234,618,1184,16304,-168,-136,24
2235,606,1188,16262,-154,-114,49
2236,572,1192,16302,-156,-107,31
2237,599,1186,16308,-165,-132,29
2238,597,1183,16302,-183,-134,26
2239,633,1178,16282,-178,-145,38
2240,619,1180,16286,-154,-124,34
2241,587,1191,16313,-173,-92,28
2242,617,1191,16287,-167,-104,37
2243,613,1204,16328,-150,-109,22
2244,609,1193,16287,-172,-104,23
2245,579,1172,16283,-152,-128,20
2246,591,1167,16292,-162,-120,42
2247,597,1197,16278,-169,-125,25
2248,592,1196,16292,-152,-108,22
2249,599,1195,16298,-155,-102,25
2250,596,1194,16303,-164,-126,9
2251,603,1181,16279,-168,-118,23
2252,614,1208,16295,-158,-135,35
2253,620,1204,16273,-177,-99,44
2254,597,1210,16307,-168,-86,23
2255,611,1203,16315,-176,-123,22
2256,621,1181,16300,-159,-146,23
2257,586,1183,16293,-168,-134,41
2258,617,1152,16276,-172,-133,7
2259,607,1183,16299,-159,-104,17
2260,594,1187,16278,-153,-116,31
2261,599,1145,16263,-166,-106,48
2262,584,1176,16315,-158,-96,30
2263,602,1173,16298,-155,-106,26
2264,618,1190,16307,-145,-133,26
2265,598,1165,16307,-136,-128,30
2266,618,1174,16289,-194,-96,26
2267,572,1187,16291,-174,-107,39
2268,610,1191,16318,-156,-128,29
2269,621,1177,16286,-161,-94,20
2270,596,1164,16257,-161,-101,37
2271,611,1193,16296,-150,-134,55
2272,595,1193,16284,-148,-112,56
2273,575,1208,16302,-158,-116,32
2274,590,1187,16309,-157,-114,19
2275,599,1201,16281,-151,-122,29
2276,597,1182,16317,-154,-128,30
2277,591,1189,16345,-176,-119,40
2278,594,1186,16277,-173,-115,33
2279,588,1185,16272,-155,-119,52
2280,605,1193,16332,-164,-94,39
2281,607,1185,16314,-174,-117,32
2282,588,1173,16297,-157,-137,33
2283,596,1201,16282,-166,-143,40
2284,578,1187,16290,-169,-113,32
2285,573,1188,16278,-173,-106,44
2286,582,1179,16300,-173,-128,48
2287,578,1157,16266,-148,-117,42
2288,569,1187,16318,-154,-115,15
2289,595,1201,16268,-168,-109,55
2290,615,1192,16296,-158,-101,47
2291,596,1196,16292,-142,-109,29
2292,571,1172,16292,-156,-106,17
2293,589,1162,16292,-164,-115,24
2294,620,1186,16269,-172,-136,15
2295,605,1188,16283,-162,-128,23
2296,627,1169,16278,-152,-135,29
2297,589,1175,16320,-155,-126,25
2298,557,1186,16277,-168,-131,34
2299,615,1197,16288,-143,-143,30
2300,623,1189,16260,-151,-130,26
2301,585,1208,16291,-146,-116,25
2302,606,1194,16336,-156,-96,34
2303,632,1181,16279,-164,-126,55
2304,611,1174,16273,-165,-121,47
2305,600,1176,16318,-149,-120,29
2306,622,1196,16297,-174,-122,15
2307,598,1174,16332,-178,-126,52
2308,609,1161,16302,-186,-133,44
2309,588,1170,16270,-168,-121,35
2310,607,1189,16317,-169,-143,38
2311,620,1201,16265,-165,-135,33
2312,622,1186,16298,-167,-127,37
2313,601,1169,16313,-186,-134,45
2314,587,1152,16262,-190,-123,18
2315,607,1183,16261,-167,-120,29
2316,609,1165,16250,-151,-108,18
2317,580,1186,16290,-168,-132,24
2318,570,1188,16262,-167,-137,27
2319,618,1184,16268,-157,-96,26
2320,592,1194,16298,-145,-111,38
2321,556,1188,16300,-175,-129,40
2322,614,1147,16238,-183,-108,40
2323,582,1170,16284,-168,-116,43
2324,592,1174,16306,-160,-113,10
2325,597,1165,16301,-177,-150,20
2326,590,1187,16291,-162,-167,35
2327,618,1151,16247,-134,-120,35
2328,608,1144,16271,-142,-127,30
2329,605,1177,16320,-157,-121,38
2330,604,1183,16304,-152,-101,34
2331,609,1204,16276,-148,-105,20
2332,596,1194,16301,-154,-133,38
2333,629,1209,16303,-140,-113,35
2334,597,1173,16276,-162,-120,15
2335,577,1144,16276,-158,-130,24
2336,592,1188,16295,-148,-132,2
2337,598,1196,16321,-170,-119,24
2338,571,1186,16284,-185,-117,25
2339,593,1163,16276,-155,-118,24
2340,618,1201,16298,-176,-110,28
2341,615,1187,16298,-163,-107,24
2342,596,1182,16289,-156,-115,32
2343,570,1153,16304,-169,-112,32
2344,598,1147,16319,-179,-110,23
2345,612,1174,16280,-160,-124,28
2346,595,1157,16320,-160,-133,29
2347,578,1187,16299,-170,-121,38
2348,588,1168,16303,-161,-117,28
2349,631,1194,16309,-174,-99,38
2350,610,1175,16277,-170,-121,22
2351,568,1192,16297,-190,-138,36
2352,596,1200,16277,-160,-128,36
2353,618,1173,16300,-141,-89,33
2354,587,1188,16293,-177,-106,39
2355,597,1164,16248,-165,-121,25
2356,607,1193,16294,-174,-104,27
2357,614,1162,16299,-173,-118,19
2358,629,1177,16282,-157,-120,37
2359,620,1172,16263,-155,-99,47
2360,598,1156,16259,-159,-121,32
2361,612,1156,16332,-171,-135,23
2362,612,1194,16276,-190,-139,14
2363,638,1187,16282,-185,-131,21
2364,614,1172,16273,-178,-123,56
2365,572,1159,16309,-192,-107,40
2366,583,1181,16280,-182,-114,27
2367,579,1177,16266,-156,-110,25
2368,598,1167,16290,-155,-118,27
2369,577,1181,16299,-182,-116,37
2370,612,1180,16256,-161,-105,36
2371,620,1182,16276,-169,-129,31
2372,597,1191,16268,-178,-112,34
2373,608,1188,16293,-175,-123,36
2374,602,1190,16292,-175,-112,49
2375,598,1187,16280,-176,-112,35
2376,585,1186,16294,-156,-115,28
2377,612,1213,16283,-156,-122,21
2378,632,1136,16284,-142,-137,29
2379,611,1184,16309,-160,-109,22
2380,604,1158,16291,-177,-120,39
2381,616,1197,16349,-177,-125,35
2382,623,1167,16312,-156,-99,33
2383,578,1152,16275,-168,-119,45
2384,585,1192,16291,-163,-110,26
2385,618,1166,16274,-159,-112,26
2386,591,1166,16297,-184,-105,37
2387,603,1162,16314,-164,-128,17
2388,611,1196,16294,-163,-115,26
2389,602,1194,16284,-146,-112,28
2390,605,1208,16269,-152,-122,36
2391,606,1212,16294,-140,-122,31
2392,629,1179,16313,-160,-134,23
2393,597,1179,16285,-179,-129,26
2394,588,1185,16294,-168,-112,29
2395,613,1195,16283,-146,-127,44
2396,590,1189,16299,-146,-135,39
2397,556,1158,16298,-154,-123,41
2398,595,1167,16345,-184,-127,38
2399,621,1180,16309,-181,-116,31
2400,604,1156,16302,-169,-114,31
2401,599,1203,16330,-169,-118,31
2402,591,1187,16312,-165,-144,32
2403,608,1169,16263,-153,-130,27
2404,576,1168,16307,-159,-118,44
2405,592,1185,16311,-185,-119,53
2406,603,1170,16276,-174,-147,32
2407,608,1170,16312,-156,-142,36
2408,599,1182,16348,-158,-120,40
2409,579,1186,16304,-177,-97,5
2410,604,1168,16305,-148,-119,15
2411,604,1179,16297,-146,-134,36
2412,620,1192,16291,-183,-123,22
2413,627,1163,16335,-160,-140,27
2414,635,1202,16327,-157,-105,20
2415,612,1178,16301,-157,-104,31
2416,554,1176,16297,-175,-136,59
2417,596,1174,16293,-139,-126,30
2418,617,1182,16290,-148,-113,33
2419,609,1180,16276,-171,-133,31
2420,577,1184,16272,-159,-116,48
2421,596,1181,16325,-164,-113,44
2422,597,1189,16277,-161,-111,22
2423,576,1185,16282,-161,-103,35
2424,622,1146,16307,-168,-99,46
2425,628,1176,16327,-180,-114,40
2426,601,1200,16331,-157,-114,20
2427,595,1170,16329,-158,-147,26
2428,603,1179,16312,-169,-128,43
2429,617,1162,16278,-161,-117,41
2430,631,1201,16301,-165,-91,15
2431,593,1195,16294,-185,-94,51
2432,603,1162,16288,-154,-120,39
2433,618,1168,16260,-146,-121,37
2434,643,1184,16254,-171,-115,27
2435,605,1151,16273,-188,-94,26
2436,557,1173,16304,-175,-133,41
2437,587,1172,16288,-159,-127,22
2438,594,1175,16291,-167,-114,28
2439,608,1173,16324,-170,-100,42
2440,605,1162,16286,-182,-121,52
2441,595,1194,16268,-162,-123,49
2442,635,1167,16282,-175,-112,31
2443,621,1172,16282,-173,-139,29
2444,602,1183,16288,-194,-130,44
2445,640,1162,16322,-191,-123,35
2446,574,1180,16306,-169,-89,40
2447,608,1199,16275,-171,-94,47
2448,633,1167,16279,-165,-115,44
2449,623,1201,16281,-168,-121,53
2450,618,1178,16299,-190,-104,51
2451,579,1168,16296,-149,-129,28
2452,622,1163,16274,-162,-112,29
2453,602,1180,16280,-170,-108,27
2454,562,1165,16296,-167,-104,12
2455,621,1184,16288,-167,-125,39
2456,587,1171,16276,-169,-143,42
2457,622,1186,16297,-157,-112,35
2458,631,1192,16313,-161,-119,21
2459,606,1187,16303,-181,-138,28
2460,613,1201,16292,-143,-121,42
2461,617,1173,16305,-150,-115,41
2462,602,1177,16318,-136,-121,36
2463,610,1175,16331,-176,-120,31
2464,592,1157,16272,-178,-100,43
2465,594,1174,16263,-169,-112,41
2466,612,1173,16285,-152,-120,16
2467,599,1185,16299,-155,-104,30
2468,616,1168,16260,-167,-123,40
2469,584,1184,16306,-145,-110,35
2470,598,1179,16301,-151,-115,39
2471,629,1159,16289,-163,-129,44
2472,596,1164,16305,-170,-130,22
2473,601,1191,16321,-146,-119,21
2474,632,1206,16292,-152,-110,36
2475,621,1203,16296,-168,-92,22
2476,596,1178,16322,-177,-108,16
2477,607,1184,16292,-157,-112,43
2478,608,1194,16257,-143,-137,25
2479,599,1211,16322,-136,-117,29
2480,605,1175,16269,-147,-103,23
2481,612,1172,16288,-160,-126,25
2482,610,1160,16284,-162,-138,36
2483,575,1158,16279,-157,-129,50
2484,635,1166,16292,-158,-122,36
2485,612,1199,16282,-172,-138,19
2486,602,1188,16299,-156,-138,27
2487,623,1171,16299,-163,-120,28
2488,596,1186,16296,-139,-136,27
2489,627,1158,16276,-157,-124,38
2490,616,1175,16281,-161,-102,51
2491,577,1201,16293,-180,-113,32
2492,597,1206,16305,-170,-117,30
2493,601,1212,16314,-167,-144,44
2494,607,1214,16313,-161,-132,16
2495,591,1188,16306,-182,-107,31
2496,582,1179,16295,-157,-115,62
2497,615,1168,16297,-172,-127,37
2498,623,1183,16294,-173,-126,36
2499,610,1159,16310,-156,-99,42
2500,608,1161,16322,-176,-112,31
2501,604,1174,16318,-169,-121,24
2502,607,1167,16304,-178,-115,30
2503,578,1176,16276,-173,-126,36
2504,581,1171,16288,-164,-121,38
2505,583,1194,16282,-161,-113,26
2506,600,1196,16293,-158,-132,20
2507,610,1182,16311,-168,-134,39
2508,601,1158,16327,-167,-131,38
2509,609,1197,16327,-149,-126,33
2510,612,1195,16337,-169,-89,29
2511,555,1180,16296,-163,-129,29
2512,570,1199,16280,-151,-124,38
2513,620,1203,16314,-173,-123,33
2514,594,1187,16261,-160,-127,42
2515,582,1162,16304,-169,-119,30
2516,572,1195,16314,-177,-125,30
2517,609,1188,16284,-152,-145,44
2518,607,1166,16268,-143,-124,37
2519,599,1150,16284,-150,-127,21
2520,608,1171,16306,-167,-131,37
2521,577,1179,16332,-164,-113,32
2522,610,1169,16309,-166,-129,33
2523,639,1172,16304,-181,-117,52
2524,617,1189,16267,-190,-123,44
2525,626,1159,16317,-177,-98,42
2526,597,1158,16288,-144,-113,29
2527,589,1172,16272,-157,-105,31
2528,606,1143,16287,-183,-123,41
2529,594,1183,16287,-169,-108,28
2530,598,1171,16280,-154,-109,20
2531,596,1188,16301,-187,-130,42
2532,625,1152,16278,-178,-138,27
2533,623,1176,16266,-161,-162,20
2534,622,1142,16271,-171,-140,31
2535,620,1175,16319,-166,-121,26
2536,582,1204,16312,-154,-134,28
2537,601,1200,16308,-146,-123,24
2538,607,1168,16280,-161,-122,40
2539,597,1159,16293,-149,-117,48
2540,596,1172,16310,-164,-127,20
2541,612,1174,16322,-161,-121,46
2542,563,1180,16287,-146,-111,36
2543,604,1180,16290,-159,-132,31
2544,626,1169,16296,-166,-120,29
2545,593,1192,16256,-137,-106,45
2546,611,1196,16293,-143,-100,35
2547,628,1169,16308,-144,-129,27
2548,606,1192,16296,-159,-125,32
2549,615,1176,16310,-171,-122,44
2550,592,1183,16302,-174,-108,45
2551,581,1206,16323,-155,-112,24
2552,606,1178,16300,-142,-123,24
2553,628,1188,16290,-151,-121,30
2554,625,1162,16335,-171,-89,33
2555,605,1170,16334,-146,-131,44
2556,602,1201,16277,-156,-107,43
2557,606,1178,16313,-156,-98,38
2558,588,1172,16304,-154,-142,7
2559,603,1170,16309,-147,-126,26
2560,587,1180,16326,-170,-125,39
2561,614,1186,16317,-136,-108,27
2562,633,1198,16307,-159,-127,42
2563,615,1211,16331,-179,-120,51
2564,607,1162,16313,-147,-100,40
2565,624,1194,16279,-147,-98,21
2566,607,1161,16328,-147,-132,33
2567,581,1210,16304,-182,-132,23
2568,566,1194,16306,-166,-107,28
2569,580,1158,16313,-160,-105,44
2570,598,1189,16300,-173,-117,23
2571,616,1212,16289,-160,-143,30
2572,622,1191,16270,-195,-110,38
2573,619,1181,16298,-188,-91,26
2574,619,1167,16313,-175,-114,20
2575,597,1174,16255,-165,-137,28
2576,606,1181,16260,-166,-134,47
2577,617,1205,16322,-169,-142,49
2578,582,1204,16291,-164,-109,33
2579,618,1177,16294,-141,-94,30
2580,621,1175,16293,-128,-109,19
2581,614,1142,16290,-146,-129,20
2582,617,1196,16287,-171,-118,30
2583,635,1187,16287,-184,-139,37
2584,604,1169,16309,-163,-125,34
2585,586,1172,16246,-159,-141,41
2586,593,1186,16302,-157,-114,20
2587,632,1189,16342,-172,-106,36
2588,587,1177,16299,-141,-116,42
2589,626,1166,16327,-160,-122,22
2590,599,1165,16292,-160,-116,25
2591,602,1186,16305,-150,-128,46
2592,606,1201,16328,-155,-143,54
2593,619,1194,16282,-157,-132,20
2594,615,1181,16272,-154,-99,47
2595,604,1177,16282,-196,-135,26
2596,591,1172,16269,-164,-129,20
2597,603,1183,16315,-146,-111,22
2598,629,1183,16306,-157,-111,16
2599,579,1188,16291,-163,-130,19
2600,599,1195,16335,-161,-144,44
2601,628,1229,16312,-158,-133,33
2602,573,1187,16281,-144,-120,34
2603,611,1168,16305,-146,-119,24
2604,638,1210,16307,-156,-128,34
2605,638,1189,16293,-169,-128,50
2606,607,1169,16260,-167,-115,25
2607,594,1169,16305,-165,-120,46
2608,572,1150,16325,-165,-137,27
2609,608,1179,16286,-145,-118,24
2610,607,1198,16321,-161,-122,40
2611,594,1202,16300,-155,-124,31
2612,597,1181,16314,-167,-127,34
2613,633,1180,16298,-172,-102,29
2614,608,1168,16315,-131,-114,24
2615,579,1194,16262,-149,-112,43
2616,606,1160,16289,-162,-127,29
2617,609,1197,16286,-166,-136,49
2618,576,1201,16286,-181,-127,41
2619,584,1166,16252,-183,-130,43
2620,610,1184,16283,-182,-116,40
2621,604,1183,16313,-171,-126,36
2622,601,1189,16284,-141,-117,57
2623,599,1191,16307,-153,-111,41
2624,656,1167,16303,-170,-117,36
2625,621,1175,16270,-161,-99,28
2626,566,1180,16294,-164,-121,41
2627,601,1152,16288,-159,-100,29
2628,597,1163,16257,-148,-104,31
2629,588,1192,16332,-125,-137,35
2630,612,1180,16326,-173,-102,31
2631,618,1215,16284,-182,-118,43
2632,619,1197,16298,-157,-129,38
2633,625,1152,16305,-126,-127,15
2634,638,1194,16290,-167,-119,41
2635,574,1204,16281,-169,-123,38
2636,603,1202,16289,-166,-135,36
2637,596,1172,16313,-161,-118,23
2638,621,1158,16326,-142,-116,36
2639,608,1181,16305,-158,-137,39
2640,599,1183,16277,-172,-120,26
2641,555,1167,16296,-148,-107,38
2642,601,1179,16292,-164,-119,56
2643,617,1180,16315,-141,-123,40
2644,611,1207,16277,-162,-150,41
2645,594,1173,16268,-175,-154,31
2646,606,1196,16271,-178,-133,22
2647,616,1188,16323,-171,-142,16
2648,594,1192,16316,-164,-128,49
2649,604,1160,16265,-161,-110,46
2650,614,1196,16255,-143,-122,34
2651,621,1165,16272,-161,-124,30
2652,612,1177,16300,-140,-117,44
2653,607,1188,16265,-140,-125,56
2654,604,1181,16304,-162,-107,35
2655,607,1168,16272,-163,-107,39
2656,579,1186,16326,-182,-111,41
2657,562,1168,16330,-156,-107,32
2658,607,1158,16306,-153,-126,18
2659,603,1168,16337,-152,-146,26
2660,585,1185,16292,-162,-119,32
2661,580,1174,16292,-164,-110,10
2662,593,1174,16274,-161,-119,40
2663,612,1176,16290,-144,-119,38
2664,578,1185,16297,-139,-109,30
2665,598,1168,16297,-164,-117,37
2666,590,1155,16270,-172,-113,39
2667,599,1185,16294,-170,-128,19
2668,614,1170,16312,-184,-118,40
2669,636,1207,16327,-155,-106,38
2670,604,1204,16324,-165,-109,18
2671,614,1203,16300,-176,-103,39
2672,629,1177,16317,-158,-114,53
2673,615,1183,16272,-144,-123,27
2674,584,1177,16282,-158,-118,21
2675,591,1159,16309,-179,-120,18
2676,583,1172,16301,-182,-111,17
2677,592,1174,16318,-184,-112,39
2678,625,1181,16308,-154,-129,31
2679,616,1200,16295,-186,-113,21
2680,616,1190,16275,-184,-118,16
2681,573,1197,16272,-155,-120,24
2682,590,1170,16280,-144,-123,22
2683,604,1168,16286,-166,-121,47
2684,577,1160,16310,-154,-117,24
2685,570,1193,16328,-173,-129,27
2686,617,1169,16274,-178,-118,30
2687,592,1201,16263,-167,-125,24
2688,604,1179,16281,-157,-126,22
2689,608,1154,16310,-159,-116,20
2690,607,1188,16297,-157,-126,32
2691,578,1196,16260,-165,-152,41
2692,569,1176,16302,-152,-122,39
2693,594,1158,16335,-158,-118,24
2694,636,1165,16289,-169,-118,17
2695,627,1191,16278,-168,-118,15
2696,629,1177,16286,-146,-108,39
2697,557,1192,16299,-151,-104,13
2698,620,1216,16278,-164,-132,12
2699,641,1172,16303,-168,-135,23
2700,596,1177,16294,-147,-141,30
2701,598,1173,16302,-149,-125,41
2702,587,1194,16286,-158,-122,33
2703,607,1191,16284,-160,-131,21
2704,570,1184,16303,-143,-122,18
2705,592,1163,16279,-149,-102,32
2706,622,1170,16289,-154,-113,40
2707,618,1187,16300,-162,-118,25
2708,622,1188,16293,-179,-117,26
2709,642,1191,16317,-138,-140,27
2710,635,1174,16262,-144,-110,34
2711,590,1181,16320,-170,-126,48
2712,574,1203,16283,-176,-122,44
2713,613,1202,16299,-158,-119,41
2714,613,1193,16312,-163,-118,31
2715,591,1198,16336,-177,-101,30
2716,595,1216,16300,-178,-120,61
2717,589,1177,16305,-155,-144,32
2718,606,1174,16289,-153,-132,26
2719,600,1156,16258,-163,-110,56
2720,599,1181,16286,-160,-155,21
2721,585,1207,16267,-167,-130,36
2722,621,1183,16318,-158,-114,56
2723,605,1192,16308,-159,-110,32
2724,619,1177,16291,-175,-119,9
2725,591,1193,16343,-156,-109,34
2726,590,1162,16314,-153,-130,48
2727,612,1187,16290,-160,-132,61
2728,607,1201,16312,-158,-117,22
2729,624,1177,16342,-168,-125,9
2730,616,1205,16306,-169,-124,23
2731,584,1213,16284,-182,-115,10
2732,605,1187,16336,-177,-91,24
2733,593,1164,16315,-167,-101,36
2734,617,1186,16234,-162,-127,40
2735,605,1177,16294,-149,-112,26
2736,576,1160,16287,-159,-116,28
2737,597,1188,16302,-195,-129,41
2738,610,1170,16303,-166,-93,44
2739,594,1187,16302,-143,-111,36
2740,642,1178,16310,-142,-134,21
2741,628,1182,16314,-165,-122,25
2742,582,1165,16293,-161,-126,14
2743,601,1204,16321,-161,-121,44
2744,581,1179,16342,-199,-124,50
2745,597,1194,16301,-180,-125,29
2746,593,1176,16267,-141,-121,26
2747,587,1172,16317,-149,-127,26
2748,590,1177,16326,-181,-126,49
2749,594,1195,16302,-183,-126,52
2750,589,1164,16250,-157,-119,31
2751,604,1171,16286,-160,-142,15
2752,595,1179,16286,-158,-141,33
2753,626,1192,16301,-185,-141,57
2754,618,1175,16292,-166,-130,35
2755,599,1166,16313,-144,-109,46
2756,604,1193,16289,-173,-109,47
2757,606,1157,16272,-175,-118,19
2758,611,1167,16264,-170,-133,15
2759,614,1208,16290,-157,-119,28
2760,611,1183,16295,-154,-114,29
2761,615,1161,16294,-172,-131,30
2762,565,1180,16316,-164,-96,36
2763,615,1201,16300,-160,-120,35
2764,640,1168,16320,-165,-127,32
2765,602,1157,16263,-167,-110,42
2766,632,1188,16282,-157,-120,30
2767,573,1195,16299,-174,-105,20
2768,580,1161,16281,-160,-112,47
2769,611,1161,16306,-149,-132,37
2770,602,1188,16285,-149,-134,28
